id,stratum,cls,lon,lat
231,intact,0,25.061514206715856,-33.90255356996336
232,moderate,1,25.32507991107652,-32.80921403766149
233,moderate,1,21.76748189137798,-33.482142016995425
234,moderate,1,25.93871908165857,-32.43731151003601
235,moderate,1,25.93467666288003,-32.47477125738379
236,moderate,1,26.72995518391104,-33.38889689050382
237,moderate,1,24.54354561389254,-32.10286872975831
238,moderate,1,26.674708793937693,-32.70572811693092
239,moderate,1,24.14226817647635,-33.25334111413019
240,moderate,1,25.818524496643377,-32.69360086059531
241,moderate,1,25.17631890002633,-33.54816819037821
242,moderate,1,25.848977384775026,-32.93587649272234
243,moderate,1,25.31672557893421,-33.018880824974985
244,moderate,1,26.11954994835183,-32.412787502779544
245,moderate,1,26.7860100576401,-32.52004634770342
246,moderate,1,26.640752476197974,-33.07412721494834
247,moderate,1,25.6075102364037,-32.40092974102917
248,moderate,1,26.38230716895679,-33.112125951466595
249,moderate,1,24.580735866655086,-32.264834975485066
250,moderate,1,25.866764027400595,-32.41440447029096
251,moderate,1,26.507891645676697,-33.01187396575886
252,moderate,1,26.24405644673079,-32.398773784347284
253,moderate,1,26.223574858252867,-32.47504075196903
254,moderate,1,26.112543089135695,-32.351342737345774
255,moderate,1,26.58254164578703,-33.62335717965902
256,moderate,1,25.738754099413562,-32.655063134906584
257,moderate,1,25.890210056316114,-32.44728280968974
258,moderate,1,21.712504995989867,-34.1591124151079
259,moderate,1,26.376378288081597,-32.63107811682059
260,moderate,1,25.909074677282625,-33.322870717121035
261,moderate,1,25.742527023606865,-32.702763676493326
262,moderate,1,25.404041824550628,-33.701241114792175
263,moderate,1,24.71710012678443,-32.39527035473922
264,moderate,1,25.92551384698201,-32.241658441154776
265,moderate,1,26.685758071932362,-32.574484253921064
266,moderate,1,24.672633520220515,-32.26726042675219
267,moderate,1,25.300286409234822,-32.85745356841871
268,moderate,1,26.85877359565378,-33.01591638453739
269,moderate,1,25.415899586301006,-33.608265482885805
270,moderate,1,26.097451392362487,-32.58122161855196
271,moderate,1,23.11387683921632,-33.28864490479608
272,moderate,1,26.87521276535317,-32.69521782810673
273,moderate,1,24.924880452001275,-33.24525627657311
274,moderate,1,26.629972692788538,-33.61931476088048
275,moderate,1,25.773518900908986,-32.93695447106329
276,moderate,1,25.340710597020202,-32.81702938063333
277,moderate,1,23.966288212317334,-33.54116133116208
278,moderate,1,26.5334936312741,-33.68803588011562
279,moderate,1,25.412665651278175,-33.55274959832722
280,moderate,1,24.79444507274712,-33.32448768463245
281,moderate,1,25.280074315342134,-33.33230302760429
282,moderate,1,26.796789841049534,-32.92833064433574
283,moderate,1,25.216204098641235,-33.34308281101372
284,moderate,1,24.86666962159033,-32.94584779237607
285,moderate,1,25.184403737583406,-32.92698317140956
286,moderate,1,26.781698144276326,-32.5965828099104
287,moderate,1,25.432338756000394,-32.851255192958284
288,moderate,1,23.820491641704734,-33.083290030846356
289,moderate,1,23.359925395536656,-33.20671855088438
290,moderate,1,26.715941465478778,-32.87577920021475
291,moderate,1,23.72536005311648,-33.46058245017656
292,moderate,1,25.617751030642662,-32.40443317063723
293,moderate,1,24.713327202591127,-32.41440447029096
294,moderate,1,25.922549406544416,-33.11562938107466
295,moderate,1,25.745221969459223,-32.727557178335026
296,moderate,1,25.899372872214133,-32.493635878350304
297,moderate,1,25.395687492408317,-33.37434418290108
298,moderate,1,26.597633342560236,-32.713543459902766
299,moderate,1,26.036545616099183,-33.15012468798485
300,moderate,1,25.31807305186039,-33.22181024765759
301,moderate,1,26.68387160983571,-32.98088208845673
302,moderate,1,23.178286045087688,-33.370301764122544
303,moderate,1,26.717288938404955,-33.017263857463576
304,moderate,1,27.460824499070686,-32.87631818938522
305,moderate,1,25.31861204103086,-32.86742486807244
306,moderate,1,24.572920523683248,-33.052028658958996
307,moderate,1,23.923977562435304,-33.23474598774891
308,moderate,1,26.546159876780187,-32.96228696207546
309,moderate,1,24.344658609988475,-32.136555552912796
310,moderate,1,25.307293268450955,-32.85448912798112
311,moderate,1,25.9562362296989,-32.59873876659229
312,moderate,1,27.986338940280604,-32.77795266577413
313,moderate,1,26.344847421609003,-32.69171439849866
314,moderate,1,25.144788033553734,-32.415751943217145
315,moderate,1,24.14334615481729,-33.201328659179666
316,moderate,1,25.92308839571489,-33.54089183657684
317,moderate,1,26.640213487027502,-33.15255013925197
318,moderate,1,26.308196158016926,-32.593348874887575
319,moderate,1,24.694732076209853,-32.42383678077422
320,moderate,1,26.522174858694196,-33.54897667413392
321,moderate,1,25.40134687869827,-32.63997143813337
322,moderate,1,27.91061096182933,-32.67985663674828
323,moderate,1,24.525219982096502,-32.94126638442706
324,moderate,1,24.56106276193287,-33.51232541054184
325,moderate,1,24.98255229324175,-32.29879129322478
326,moderate,1,26.741543451076183,-32.853141655054934
327,moderate,1,25.791305543534556,-32.669076853338844
328,moderate,1,24.100766010350025,-33.019150319560225
329,moderate,1,25.8209499479105,-32.55642811671026
330,moderate,1,25.13670319599666,-33.54035284740637
331,moderate,1,26.80217973275425,-33.142578839598244
332,moderate,1,26.982741104862274,-32.66287847787842
333,moderate,1,26.612455544748208,-32.74291836969347
334,moderate,1,26.65853911882354,-32.87173678143621
335,moderate,1,25.85275030896833,-32.45428966890587
336,moderate,1,25.82930428005281,-33.000555193178954
337,moderate,1,25.304867817183833,-32.94557829779084
338,moderate,1,24.10373045078762,-33.81820176478454
339,moderate,1,22.18196456347073,-33.51609833473514
340,moderate,1,25.01489164347005,-32.34649183481152
341,moderate,1,24.89469705845486,-32.40443317063723
342,moderate,1,26.626738757765708,-33.41476837068646
343,moderate,1,24.119630631316536,-33.06092198027178
344,moderate,1,25.703450308747666,-32.94557829779084
345,moderate,1,23.815910233755726,-33.517176313076085
346,moderate,1,25.7961564460688,-32.58822847776809
347,moderate,1,25.017317094737173,-33.88072450855926
348,moderate,1,24.641372148333154,-33.7360059162876
349,moderate,1,24.52656745502268,-32.074032809138075
350,moderate,1,24.192394169330218,-33.659738948665854
351,moderate,1,25.797773413580213,-33.57592613265751
352,moderate,1,25.703450308747666,-32.713273965317526
353,moderate,1,25.67434489354219,-32.578796167284835
354,moderate,1,26.783045617202507,-33.068737323243624
355,moderate,1,24.411762761712204,-33.292148334404146
356,moderate,1,26.921835328598974,-32.771215301143236
357,moderate,1,26.620001393134814,-33.558678479202406
358,moderate,1,26.243517457560323,-32.54834327915319
359,moderate,1,24.27485951241239,-33.203215121276315
360,moderate,1,25.461444171205866,-32.00612017365864
361,moderate,1,25.645508972921956,-33.60799598830057
362,moderate,1,25.622062944006437,-32.44943876637162
363,moderate,1,26.04463045365626,-32.500103748395965
364,moderate,1,25.357958250475296,-32.63889345979243
365,moderate,1,24.496114566891027,-32.975761691337254
366,moderate,1,25.050195434135947,-33.89905014035529
367,moderate,1,25.78834110309696,-32.72081981370413
368,moderate,1,24.150353014033424,-33.19728624040113
369,moderate,1,24.74378009072278,-33.060113496516074
370,moderate,1,27.170848325356904,-32.655063134906584
371,moderate,1,25.07795337641524,-32.392844903472096
372,moderate,1,23.950657526373654,-33.124522702387445
373,moderate,1,22.114860411747,-33.525530645218396
374,moderate,1,26.72025337884255,-32.64670880276427
375,moderate,1,25.513726120741623,-33.53873587989496
376,moderate,1,24.395593086598055,-32.549421257494124
377,moderate,1,26.707048144165995,-33.04663876725428
378,moderate,1,24.894427563869623,-32.932642557699516
379,moderate,1,25.38975861153313,-33.19701674581589
380,moderate,1,26.13760608556263,-33.594251764453546
381,moderate,1,25.61209164435271,-32.63296457891724
382,moderate,1,25.20057341269756,-33.029391113799186
383,moderate,1,24.35031799627843,-33.64599472481883
384,moderate,1,26.743699407758072,-33.02211475999782
385,moderate,1,27.25088821717195,-33.2625039300282
386,moderate,1,24.640563664577446,-32.256211148757515
387,moderate,1,26.119280453766592,-32.613830463365495
388,moderate,1,25.881855724173803,-32.43246060750177
389,moderate,1,26.8250867724993,-33.25819201666443
390,moderate,1,26.98112413735086,-33.25630555456778
391,moderate,1,25.79858189733592,-32.62110681716686
392,moderate,1,24.62169904361094,-32.934259525210926
393,moderate,1,24.1764939888013,-33.13718894789353
394,moderate,1,24.71521366468778,-32.30445067951473
395,moderate,1,26.66635446179538,-33.16764183602518
396,moderate,1,25.75977467706196,-32.570441835142525
397,moderate,1,26.391469984854805,-33.038014940526736
398,moderate,1,25.75061186116394,-32.70195519273762
399,moderate,1,26.09718189777725,-32.663417467048895
400,moderate,1,25.772440922568045,-32.93614598730758
401,moderate,1,23.791386226499263,-33.53253750443453
402,moderate,1,25.327505362343643,-32.79627829757017
403,moderate,1,24.740276661114713,-33.021306276242115
404,moderate,1,24.450569981986167,-33.68345447216661
405,moderate,1,25.679465290661675,-32.27588425347973
406,moderate,1,26.377186771837305,-32.65155970529852
407,moderate,1,26.69572937158609,-32.93722396564853
408,moderate,1,26.684141104420945,-32.59631331532517
409,moderate,1,26.337032078637165,-33.097573243863856
410,moderate,1,24.286178284992296,-33.28945338855179
411,moderate,1,24.966382618127597,-32.40173822478488
412,moderate,1,24.713596697176364,-32.89841674537456
413,moderate,1,25.207849766498924,-32.537294001158514
414,moderate,1,22.186545971419736,-33.15713154720098
415,moderate,1,24.59798352011018,-32.8814385865047
416,moderate,1,25.702641824991957,-32.48016114908851
417,moderate,1,23.808094890783885,-33.448994183011415
418,moderate,1,24.038512761160543,-33.01402992244074
419,moderate,1,26.769301393355477,-32.605476131223185
420,moderate,1,21.730830627785906,-34.02625158458662
421,moderate,1,25.39811294367544,-33.5788905730951
422,moderate,1,26.6650069888692,-33.5721532084642
423,moderate,1,24.587473231285983,-33.781819995777695
424,moderate,1,26.60383171802066,-32.56586042719351
425,moderate,1,26.536458071711696,-32.667459885827434
426,moderate,1,26.641560959953683,-32.68982793640201
427,moderate,1,25.22051601200501,-32.971719272558715
428,moderate,1,24.77611944095108,-32.77444923616607
429,moderate,1,23.218171243702596,-33.36383389407688
430,moderate,1,25.64254453248436,-32.53837197949946
431,moderate,1,24.657002834276835,-33.76996223402732
432,moderate,1,26.722139840939203,-32.762860969000926
433,moderate,1,26.26507702437919,-33.275439670119525
434,moderate,1,25.642275037899125,-33.2406748686241
435,moderate,1,22.054763119239404,-33.51421187263849
436,moderate,1,26.34188298117141,-33.50720501342236
437,moderate,1,25.646856445848133,-32.690097430987244
438,moderate,1,24.596366552598766,-33.504779562155235
439,moderate,1,24.978779369048446,-33.24983768452212
440,moderate,1,27.965587857217443,-32.88521151069801
441,moderate,1,26.58254164578703,-32.61032703375743
442,moderate,1,25.347717456236335,-33.60799598830057
443,moderate,1,24.850230451890944,-33.731963497509064
444,moderate,1,25.838197601365593,-32.96363443500164
445,moderate,1,23.78761330230596,-32.98115158304197
446,moderate,1,25.02405445936807,-32.86850284641338
447,moderate,1,25.29678297962676,-32.884403026942294
448,moderate,1,24.907902293131418,-32.843439849986446
449,moderate,1,26.043821969900552,-32.417638405313795
450,moderate,1,26.235971609173717,-32.591192918205685
451,moderate,1,21.761822505088027,-33.488340392455854
452,moderate,1,24.96368767227524,-32.9167423771706
453,moderate,1,26.60140626675354,-33.32125374960962
454,moderate,1,25.641466554143417,-32.297174325713364
455,moderate,1,26.536727566296932,-33.18300302738363
456,moderate,1,26.514359515722358,-33.17869111401985
457,moderate,1,26.338110056978106,-32.69521782810673
458,moderate,1,26.258878648918763,-33.002441655275604
459,moderate,1,27.222860780307425,-33.234476493163676
460,moderate,1,25.753576301601534,-32.53594652823234
461,moderate,1,25.181169802560575,-32.51492595058394
462,moderate,1,23.46907070255718,-33.23555447150462
463,moderate,1,26.50250175397198,-32.971449777973476
464,moderate,1,26.712168541285475,-33.099729200545745
465,moderate,1,25.916081536498755,-32.3793701742103
466,moderate,1,24.523603014585085,-32.26240952421794
467,moderate,1,25.456862763256858,-32.06055807987628
468,moderate,1,23.754195973736714,-32.92563569848338
469,moderate,1,26.938005003713123,-32.73133010252833
470,moderate,1,27.368387856334785,-32.876048694799984
471,moderate,1,24.643797599600276,-32.14005898252086
472,moderate,1,25.265252113154162,-32.90192017498263
473,moderate,1,26.494416916414902,-33.0843680091873
474,moderate,1,23.609207886879823,-33.71202089820161
475,moderate,1,25.713152113816157,-33.660547432421566
476,moderate,1,25.666260055985116,-32.3402934593511
477,moderate,1,25.299747420064353,-33.48375898450684
478,moderate,1,21.609288569844534,-33.4797165657283
479,moderate,1,26.38149868520108,-32.61302197960979
480,moderate,1,25.050464928721183,-33.320984255024385
481,moderate,1,25.789419081437902,-33.0054060957132
482,moderate,1,27.159529552777,-32.65209869446899
483,moderate,1,24.773424495098723,-32.85017721461734
484,moderate,1,25.311874676399967,-32.81136999434338
485,moderate,1,22.18519849849356,-33.53119003150835
486,moderate,1,26.07508334178791,-32.394731365568745
487,moderate,1,24.121247598827953,-33.59667721572067
488,moderate,1,25.177935867537744,-32.98869743142857
489,moderate,1,26.60140626675354,-33.6217402121476
490,moderate,1,23.973295071533467,-33.244717287402636
491,moderate,1,26.929920166156048,-32.760435517733804
492,moderate,1,26.56421601399099,-32.58768948859762
493,moderate,1,25.522080452883934,-33.385123966310516
494,moderate,1,26.719444895086845,-33.34523876769561
495,moderate,1,24.90628532562,-33.39428678220854
496,moderate,1,26.3410744974157,-33.080864579579234
497,moderate,1,22.03239506866483,-33.50127613254717
498,moderate,1,24.228236949166586,-32.32412378423695
499,moderate,1,25.932520706198144,-32.814064940195735
500,moderate,1,24.60445139015584,-32.87308425436239
501,moderate,1,25.41616908088624,-33.556522522520524
502,moderate,1,24.01857016185309,-33.06415591529461
503,moderate,1,24.945901029649672,-33.20213714293537
504,moderate,1,26.411951573332733,-33.5683802842709
505,moderate,1,25.331278286536946,-33.56406837090713
506,moderate,1,24.55890680525098,-32.89221836991413
507,severe,2,22.276826657473748,-33.52445266687746
508,severe,2,23.63427088330676,-33.12560068072839
509,severe,2,23.479042002210907,-33.11104797312565
510,severe,2,25.71611655425375,-33.23474598774891
511,severe,2,24.28402232831041,-33.15901800929763
512,severe,2,21.783651566492132,-34.038378840922235
513,severe,2,24.872867997050754,-33.02615717877636
514,severe,2,24.866939116175566,-33.20348461586155
515,severe,2,24.701738935425986,-33.095147792596734
516,severe,2,24.98309128241222,-33.11374291897801
517,severe,2,24.482909332214472,-32.87901313523758
518,severe,2,22.135072505639688,-33.215342377611925
519,severe,2,24.932426300387878,-33.198903207912544
520,severe,2,24.653499404668768,-32.113918007752986
521,severe,2,24.36217575802881,-33.45842649349467
522,severe,2,25.401077384113034,-33.03046909214013
523,severe,2,24.89065463967632,-33.52526115063316
524,severe,2,25.24126709506817,-32.554002665443136
525,severe,2,23.736409331111147,-33.05095068061806
526,severe,2,25.134277744729538,-33.573231186805145
527,severe,2,25.286542185387795,-32.957436059541216
528,severe,2,26.05972215042947,-33.37434418290108
529,severe,2,24.41203225629744,-33.04340483223145
530,severe,2,25.106519802450244,-33.56730230592996
531,severe,2,24.67937088485141,-33.508821980933774
532,severe,2,25.31672557893421,-33.58131602436222
533,severe,2,26.178299767933243,-33.15524508510433
534,severe,2,25.377631355197515,-32.98761945308763
535,severe,2,26.568527927354765,-32.98761945308763
536,severe,2,24.793636588991415,-32.75127270183578
537,severe,2,25.127001390928168,-33.008909525321265
538,severe,2,25.93198171702767,-32.5852640373305
539,severe,2,24.536808249261643,-33.67968154797331
540,severe,2,26.36910193428023,-33.126409164484095
541,severe,2,25.10274687825694,-33.02157577082735
542,severe,2,25.10139940533076,-32.49040194332748
543,severe,2,25.195992004748547,-32.824575229019935
544,severe,2,25.342058069946383,-32.91620338800013
545,severe,2,24.362984241784513,-32.5461873224713
546,severe,2,24.977162401537033,-32.85556710632206
547,severe,2,24.18457882635838,-33.14608226920631
548,severe,2,25.070677022613875,-33.484028479092075
549,severe,2,25.190063123873358,-33.215342377611925
550,severe,2,25.10732828620595,-33.17545717899702
551,severe,2,25.886167637537575,-32.52786169067526
552,severe,2,24.599869982206833,-33.479986060313536
553,severe,2,25.27198947778506,-33.135032991211645
554,severe,2,25.683777204025446,-33.2406748686241
555,severe,2,24.195897598938284,-33.080864579579234
556,severe,2,26.640482981612738,-32.7175858786813
557,severe,2,25.16904254622496,-33.004867106542726
558,severe,2,23.97302557694823,-33.18596746782122
559,severe,2,24.18134489133555,-32.80059021093395
560,severe,2,24.56106276193287,-33.03693696218579
561,severe,2,25.232373773755388,-32.57529273767677
562,severe,2,24.312049765174937,-33.215342377611925
563,severe,2,24.1050779237138,-32.83535501242937
564,severe,2,24.706320343374998,-32.45725410934347
565,severe,2,21.605785140236467,-33.25819201666443
566,severe,2,26.77738623091255,-32.55912306256262
567,severe,2,24.817621607077406,-32.98249905596815
568,severe,2,25.64200554331389,-32.98088208845673
569,severe,2,24.661314747640606,-32.985732990990975
